movie_id,story
122737,"Maxx and his girlfriend Lisa are a pair of recovering drug addicts whom are recruited by a clan of sex &amp; violence crazed vampires led by the egotistical and charismatic Darius. But to become members, Maxx and Lisa have to give up their humanity and become vampires themselves. As Maxx and Lisa adopt to their new lifestyle of immortality with all the advantages and disadvantages, their addiction to drugs now turns to addiction to human blood and each new \'fix\' leads them deeper into debauchery. Will these two rookie vampires find salvation, or be damned to all eternity of their latest thirst for blood?"
122739,"Based on the successful book series by R.L. Stine, this spooky tale finds 11-year-old Max making a deal with the ghosts who haunt his home. If Max helps them find what was responsible for their parents\' disappearance, they\'ll help him transform from a social nobody to the most popular kid in school."
122745,"In 2009, six friends arrive at an isolated cabin to enjoy a long weekend in the snow. An epic snowstorm interrupts their vacation, trapping them on the mountain and resurrecting the haunting ghosts of the Donner Party. But, are they true \'entities\' or is it simply \'cabin fever\' that brings out their fears and darkness, causing friends to turn against each other as reality deteriorates around them."
188293,"A mining town in Russia at the end of the nineties. A miners\' strike has paralysed the place, corruption and fraud are flourishing in the transitional period from a socialist economy to a market economy. In this world of lost souls lives Yekaterina Artemovna (Katya). This unconspicuous woman has, in the words of her future lover, a ""heart of gold"". The only bright spots in her lonely life in a meagre communal apartment are literature and her work in the town library.\r The only bright ray flashed in the life of the heroine is a visiting sailor. But he turns out to be a gigolo and leaves the poor woman. The tense string inside the heroine bursts, the iron nerves lose, and restrained Yekaterina at this point loses all patience with life and ready for the most desperate and cruel revenge..."
122758,"Sinbad, the original Prince of Persia, must complete seven tasks in order to save the world from catastrophe."
57223,"Based on the Korean legend, unknown creatures will return and devastate the planet. Reporter Ethan Kendrick is called in to investigate the matter..."
188295,"In the small town of Kandalaksha, Petya lives out a fantasy life as a traffic cop. He has a holster, a wooden gun, and the locals humor him by following his ""orders."" When a convict escapes from a nearby prison, Petya joins the manhunt as any good officer would."
188297,"Anything can be sold and bought in our modern world. Virginity too. How much is its worth in dollars? Is it worth keeping till marriage? These are the questions girls ask nowadays. But is virginity the only thing a modern girl is ready to sell? Vitalij Manskij\xe2\x80\x99s film follows the stories of three teenage girls from the provinces who come to Moscow wanting to succeed. Each of them has her own plan. One girl hopes to enter popular reality TV show \xe2\x80\x9cHouse 2\xe2\x80\x9d. The second thinks she is the new Madonna, or at least, another Britney Spears. The third girl is ready to sell her virginity to get the money she needs for her studies."
188299,"Filmmaker Kevin Macdonald examines the life and career of singer Whitney Houston. Features never-before-seen archival footage, exclusive recordings, rare performances and interviews with the people who knew her best."
188301,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission."
122766,Dirty little secrets are exposed when five friends become stranded at an abandoned motel haunted by a dark secret of its own.
188303,"To push the crime rate below one percent for the rest of the year, the New Founding Fathers of America test a sociological theory that vents aggression for one night in one isolated community. But when the violence of oppressors meets the rage of the others, the contagion will explode from the trial-city borders and spread across the nation."
122768,"They were looking for the ultimate getaway, they planned for the perfect paradise vacation; what they\xe2\x80\x99re about to get is a trip no one is prepared for. When a group of five girlfriends heads for the tropics, they relax, hit the beach and step out for a night of partying. All is fun and games, until someone gets hurt. Robbed by their tour guide and left for dead, the girls take shelter in an old ab"
188305,"On the rocky path to sobriety after a life-changing accident, John Callahan discovers the healing power of art, willing his injured hands into drawing hilarious, often controversial cartoons, which bring him a new lease on life."
188307,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship\xe2\x80\x99s captain, Ericka, who\xe2\x80\x99s secretly a descendant of Abraham Van Helsing, the notorious monster slayer."
57236,The relationships of three men are examined through their use of technology.
188309,"Framed and on the run, a former FBI agent must save his family from a blazing fire in the world\'s tallest building."
